,player,date,session,score
8244,Player 4,2022-06-07,Strength Building,9.0
8245,Player 4,2022-06-08,Strength Building,8.0
8246,Player 4,2022-06-09,Strength Building,6.0
8247,Player 4,2022-06-10,Strength Building,5.0
8248,Player 4,2022-06-13,Strength Building,3.0
8249,Player 4,2022-06-14,Strength Building,8.0
8250,Player 4,2022-06-15,Strength Building,10.0
8251,Player 4,2022-06-16,Strength Building,9.0
8252,Player 4,2022-06-17,Strength Building,9.0
8253,Player 4,2022-06-21,Strength Building,3.0
8254,Player 4,2022-06-22,Strength Building,3.0
8255,Player 4,2022-06-23,Strength Building,3.0
8256,Player 4,2022-06-24,Strength Building,3.0
8257,Player 4,2022-06-27,Strength Building,3.0
8258,Player 4,2022-06-28,Strength Building,6.0
8259,Player 4,2022-06-29,Strength Building,6.0
8260,Player 4,2022-06-30,Strength Building,3.0
8261,Player 4,2022-07-01,Strength Building,3.0
8262,Player 4,2022-07-04,Strength Building,9.0
8263,Player 4,2022-07-05,Strength Building,5.0
8264,Player 4,2022-07-06,Strength Building,3.0
8265,Player 4,2022-07-07,Strength Building,9.0
8266,Player 4,2022-07-08,Strength Building,9.0
8267,Player 4,2022-07-11,Strength Building,10.0
8268,Player 4,2022-07-12,Strength Building,10.0
8269,Player 4,2022-07-13,Strength Building,10.0
8270,Player 4,2022-07-14,Strength Building,6.0
8271,Player 4,2022-07-15,Strength Building,3.0
8272,Player 4,2022-07-18,Strength Building,8.0
8273,Player 4,2022-07-19,Strength Building,6.0
8274,Player 4,2022-07-20,Strength Building,5.0
8275,Player 4,2022-07-21,Strength Building,9.0
8276,Player 4,2022-07-22,Strength Building,10.0
8277,Player 4,2022-07-25,Strength Building,6.0
8278,Player 4,2022-07-26,Strength Building,4.0
8279,Player 4,2022-07-27,Strength Building,4.0
8280,Player 4,2022-07-29,Strength Building,7.0
8281,Player 5,2021-08-02,Strength Building,7.0
8282,Player 5,2021-08-03,Strength Building,8.0
8283,Player 5,2021-08-04,Strength Building,8.0
8284,Player 5,2021-08-06,Strength Building,8.0
8285,Player 5,2021-08-10,Strength Building,8.0
8286,Player 5,2021-08-11,Strength Building,8.0
8287,Player 5,2021-08-12,Strength Building,7.0
8288,Player 5,2021-08-13,Strength Building,5.0
8289,Player 5,2021-08-16,Strength Building,6.0
8290,Player 5,2021-08-19,Strength Building,8.0
8291,Player 5,2021-08-20,Strength Building,8.0
8292,Player 5,2021-08-23,Strength Building,7.0
8293,Player 5,2021-08-24,Strength Building,3.0
8294,Player 5,2021-08-25,Strength Building,3.0
8295,Player 5,2021-08-26,Strength Building,8.0
8296,Player 5,2021-08-27,Strength Building,8.0
8297,Player 5,2021-08-30,Strength Building,8.0
8298,Player 5,2021-08-31,Strength Building,3.0
8299,Player 5,2021-09-02,Strength Building,3.0
8300,Player 5,2021-09-03,Strength Building,5.0
8301,Player 5,2021-09-06,Strength Building,6.0
8302,Player 5,2021-09-07,Strength Building,8.0
8303,Player 5,2021-09-08,Strength Building,5.0
8304,Player 5,2021-09-09,Strength Building,5.0
8305,Player 5,2021-09-13,Strength Building,6.0
8306,Player 5,2021-09-14,Strength Building,4.0
8307,Player 5,2021-09-15,Strength Building,4.0
8308,Player 5,2021-09-20,Strength Building,4.0
8309,Player 5,2021-09-21,Strength Building,9.0
8310,Player 5,2021-09-22,Strength Building,4.0
8311,Player 5,2021-09-23,Strength Building,4.0
8312,Player 5,2021-09-24,Strength Building,4.0
8313,Player 5,2021-09-27,Strength Building,4.0
8314,Player 5,2021-09-30,Strength Building,4.0
8315,Player 5,2021-10-01,Strength Building,4.0
8316,Player 5,2021-10-06,Strength Building,4.0
8317,Player 5,2021-10-07,Strength Building,7.0
8318,Player 5,2021-10-08,Strength Building,10.0
8319,Player 5,2021-10-14,Strength Building,9.0
8320,Player 5,2021-10-15,Strength Building,9.0
8321,Player 5,2021-10-22,Strength Building,9.0
8322,Player 5,2021-10-27,Strength Building,9.0
8323,Player 5,2021-10-28,Strength Building,3.0
8324,Player 5,2021-10-29,Strength Building,3.0
8325,Player 5,2021-11-03,Strength Building,3.0
8326,Player 5,2021-11-05,Strength Building,3.0
8327,Player 5,2021-11-10,Strength Building,8.0
8328,Player 5,2021-11-12,Strength Building,4.0
8329,Player 5,2021-11-17,Strength Building,4.0
8330,Player 5,2021-11-18,Strength Building,4.0
8331,Player 5,2021-11-19,Strength Building,10.0
8332,Player 5,2021-11-24,Strength Building,7.0
8333,Player 5,2021-11-25,Strength Building,7.0
8334,Player 5,2021-12-01,Strength Building,7.0
8335,Player 5,2021-12-08,Strength Building,8.0
8336,Player 5,2021-12-10,Strength Building,8.0
8337,Player 5,2021-12-17,Strength Building,5.0
8338,Player 5,2021-12-23,Strength Building,4.0
8339,Player 5,2021-12-24,Strength Building,10.0
8340,Player 5,2021-12-29,Strength Building,9.0
8341,Player 5,2021-12-30,Strength Building,3.0
8342,Player 5,2021-12-31,Strength Building,3.0
8343,Player 5,2022-01-03,Strength Building,9.0
8344,Player 5,2022-01-04,Strength Building,8.0
8345,Player 5,2022-01-05,Strength Building,8.0
8346,Player 5,2022-01-06,Strength Building,9.0
8347,Player 5,2022-01-07,Strength Building,9.0
8348,Player 5,2022-01-10,Strength Building,9.0
8349,Player 5,2022-01-11,Strength Building,9.0
8350,Player 5,2022-01-12,Strength Building,9.0
8351,Player 5,2022-01-13,Strength Building,7.0
8352,Player 5,2022-01-14,Strength Building,5.0
8353,Player 5,2022-01-17,Strength Building,6.0
8354,Player 5,2022-01-18,Strength Building,6.0
8355,Player 5,2022-01-19,Strength Building,6.0
8356,Player 5,2022-01-20,Strength Building,8.0
8357,Player 5,2022-01-21,Strength Building,6.0
8358,Player 5,2022-01-24,Strength Building,7.0
8359,Player 5,2022-01-25,Strength Building,3.0
8360,Player 5,2022-01-26,Strength Building,3.0
8361,Player 5,2022-01-27,Strength Building,8.0
8362,Player 5,2022-01-28,Strength Building,8.0
8363,Player 5,2022-01-31,Strength Building,6.0
8364,Player 5,2022-02-01,Strength Building,3.0
8365,Player 5,2022-02-02,Strength Building,3.0
8366,Player 5,2022-02-03,Strength Building,3.0
8367,Player 5,2022-02-04,Strength Building,5.0
8368,Player 5,2022-02-07,Strength Building,6.0
8369,Player 5,2022-02-08,Strength Building,8.0
8370,Player 5,2022-02-09,Strength Building,5.0
8371,Player 5,2022-02-10,Strength Building,6.0
8372,Player 5,2022-02-11,Strength Building,6.0
8373,Player 5,2022-02-14,Strength Building,6.0
8374,Player 5,2022-02-15,Strength Building,4.0
8375,Player 5,2022-02-16,Strength Building,6.0
8376,Player 5,2022-02-17,Strength Building,6.0
8377,Player 5,2022-02-18,Strength Building,7.0
8378,Player 5,2022-02-21,Strength Building,7.0
8379,Player 5,2022-02-22,Strength Building,9.0
8380,Player 5,2022-02-23,Strength Building,4.0
8381,Player 5,2022-02-24,Strength Building,7.0
8382,Player 5,2022-02-25,Strength Building,3.0
8383,Player 5,2022-02-28,Strength Building,3.0
8384,Player 5,2022-03-01,Strength Building,3.0
8385,Player 5,2022-03-02,Strength Building,9.0
8386,Player 5,2022-03-03,Strength Building,8.0
8387,Player 5,2022-03-04,Strength Building,4.0
8388,Player 5,2022-03-07,Strength Building,4.0
8389,Player 5,2022-03-08,Strength Building,7.0
8390,Player 5,2022-03-09,Strength Building,10.0
8391,Player 5,2022-03-10,Strength Building,7.0
8392,Player 5,2022-03-11,Strength Building,10.0
8393,Player 5,2022-03-14,Strength Building,5.0
8394,Player 5,2022-03-15,Strength Building,9.0
8395,Player 5,2022-03-16,Strength Building,10.0
8396,Player 5,2022-03-17,Strength Building,6.0
8397,Player 5,2022-03-18,Strength Building,8.0
8398,Player 5,2022-03-21,Strength Building,8.0
8399,Player 5,2022-03-22,Strength Building,7.0
8400,Player 5,2022-03-23,Strength Building,7.0
8401,Player 5,2022-03-24,Strength Building,7.0
8402,Player 5,2022-03-25,Strength Building,9.0
8403,Player 5,2022-03-28,Strength Building,9.0
8404,Player 5,2022-03-29,Strength Building,3.0
8405,Player 5,2022-03-30,Strength Building,3.0
8406,Player 5,2022-03-31,Strength Building,3.0
8407,Player 5,2022-04-01,Strength Building,3.0
8408,Player 5,2022-04-04,Strength Building,3.0
8409,Player 5,2022-04-05,Strength Building,10.0
8410,Player 5,2022-04-06,Strength Building,3.0
8411,Player 5,2022-04-07,Strength Building,3.0
8412,Player 5,2022-04-08,Strength Building,7.0
8413,Player 5,2022-04-11,Strength Building,8.0
8414,Player 5,2022-04-12,Strength Building,8.0
8415,Player 5,2022-04-13,Strength Building,4.0
8416,Player 5,2022-04-14,Strength Building,4.0
8417,Player 5,2022-04-15,Strength Building,4.0
8418,Player 5,2022-04-18,Strength Building,4.0
8419,Player 5,2022-04-19,Strength Building,4.0
8420,Player 5,2022-04-20,Strength Building,10.0
8421,Player 5,2022-04-21,Strength Building,9.0
8422,Player 5,2022-04-22,Strength Building,10.0
8423,Player 5,2022-04-25,Strength Building,7.0
8424,Player 5,2022-04-26,Strength Building,6.0
8425,Player 5,2022-04-28,Strength Building,6.0
8426,Player 5,2022-04-29,Strength Building,6.0
8427,Player 5,2022-05-02,Strength Building,9.0
8428,Player 5,2022-05-03,Strength Building,9.0
8429,Player 5,2022-05-04,Strength Building,7.0
8430,Player 5,2022-05-05,Strength Building,3.0
8431,Player 5,2022-05-06,Strength Building,8.0
8432,Player 5,2022-05-09,Strength Building,8.0
8433,Player 5,2022-05-11,Strength Building,8.0
8434,Player 5,2022-05-12,Strength Building,10.0
8435,Player 5,2022-05-13,Strength Building,3.0
8436,Player 5,2022-05-17,Strength Building,3.0
8437,Player 5,2022-05-18,Strength Building,5.0
8438,Player 5,2022-05-19,Strength Building,5.0
8439,Player 5,2022-05-20,Strength Building,10.0
8440,Player 5,2022-05-24,Strength Building,4.0
8441,Player 5,2022-05-25,Strength Building,10.0
8442,Player 5,2022-05-26,Strength Building,7.0
8443,Player 5,2022-05-27,Strength Building,7.0
8444,Player 5,2022-05-30,Strength Building,9.0
8445,Player 5,2022-05-31,Strength Building,3.0
8446,Player 5,2022-06-01,Strength Building,7.0
8447,Player 5,2022-06-02,Strength Building,7.0
8448,Player 5,2022-06-03,Strength Building,7.0
8449,Player 5,2022-06-06,Strength Building,5.0
8450,Player 5,2022-06-07,Strength Building,7.0
8451,Player 5,2022-06-08,Strength Building,7.0
8452,Player 5,2022-06-09,Strength Building,8.0
8453,Player 5,2022-06-10,Strength Building,8.0
8454,Player 5,2022-06-13,Strength Building,8.0
8455,Player 5,2022-06-14,Strength Building,8.0
8456,Player 5,2022-06-15,Strength Building,5.0
8457,Player 5,2022-06-16,Strength Building,6.0
8458,Player 5,2022-06-17,Strength Building,6.0
8459,Player 5,2022-06-20,Strength Building,6.0
8460,Player 5,2022-06-21,Strength Building,6.0
8461,Player 5,2022-06-22,Strength Building,6.0
8462,Player 5,2022-06-23,Strength Building,3.0
8463,Player 5,2022-06-24,Strength Building,10.0
8464,Player 5,2022-06-27,Strength Building,5.0
8465,Player 5,2022-06-28,Strength Building,5.0
8466,Player 5,2022-06-29,Strength Building,5.0
8467,Player 5,2022-06-30,Strength Building,5.0
8468,Player 5,2022-07-01,Strength Building,5.0
8469,Player 5,2022-07-04,Strength Building,5.0
8470,Player 5,2022-07-05,Strength Building,10.0
8471,Player 5,2022-07-07,Strength Building,7.0
8472,Player 5,2022-07-08,Strength Building,7.0
8473,Player 5,2022-07-11,Strength Building,7.0
8474,Player 5,2022-07-12,Strength Building,3.0
8475,Player 5,2022-07-13,Strength Building,9.0
8476,Player 5,2022-07-14,Strength Building,7.0
8477,Player 5,2022-07-15,Strength Building,9.0
8478,Player 5,2022-07-18,Strength Building,5.0
8479,Player 5,2022-07-19,Strength Building,5.0
8480,Player 5,2022-07-20,Strength Building,4.0
8481,Player 5,2022-07-21,Strength Building,4.0
8482,Player 5,2022-07-22,Strength Building,4.0
8483,Player 5,2022-07-25,Strength Building,6.0
8484,Player 5,2022-07-26,Strength Building,6.0
8485,Player 5,2022-07-27,Strength Building,5.0
8486,Player 5,2022-07-28,Strength Building,5.0
8487,Player 5,2022-07-29,Strength Building,8.0
8488,Player 6,2021-08-02,Strength Building,7.0
8489,Player 6,2021-08-03,Strength Building,9.0
8490,Player 6,2021-08-04,Strength Building,7.0
8491,Player 6,2021-08-05,Strength Building,7.0
8492,Player 6,2021-08-06,Strength Building,10.0
8493,Player 6,2021-08-10,Strength Building,5.0
8494,Player 6,2021-08-11,Strength Building,6.0
8495,Player 6,2021-08-12,Strength Building,5.0
8496,Player 6,2021-08-13,Strength Building,5.0
8497,Player 6,2021-08-16,Strength Building,4.0
8498,Player 6,2021-08-18,Strength Building,6.0
8499,Player 6,2021-08-19,Strength Building,6.0
8500,Player 6,2021-08-24,Strength Building,6.0
8501,Player 6,2021-08-25,Strength Building,10.0
8502,Player 6,2021-08-26,Strength Building,4.0
8503,Player 6,2021-08-27,Strength Building,4.0
8504,Player 6,2021-08-30,Strength Building,4.0
8505,Player 6,2021-08-31,Strength Building,4.0
8506,Player 6,2021-09-02,Strength Building,4.0
8507,Player 6,2021-09-06,Strength Building,4.0
8508,Player 6,2021-09-08,Strength Building,4.0
8509,Player 6,2021-09-09,Strength Building,4.0
8510,Player 6,2021-09-10,Strength Building,10.0
8511,Player 6,2021-09-14,Strength Building,4.0
8512,Player 6,2021-09-16,Strength Building,8.0
8513,Player 6,2021-09-17,Strength Building,8.0
8514,Player 6,2021-09-20,Strength Building,8.0
8515,Player 6,2021-09-22,Strength Building,3.0
8516,Player 6,2021-09-27,Strength Building,3.0
8517,Player 6,2021-10-06,Strength Building,8.0
8518,Player 6,2021-10-07,Strength Building,8.0
8519,Player 6,2021-10-08,Strength Building,3.0
8520,Player 6,2021-10-13,Strength Building,3.0
8521,Player 6,2021-10-14,Strength Building,3.0
8522,Player 6,2021-10-15,Strength Building,5.0
8523,Player 6,2021-10-20,Strength Building,5.0
8524,Player 6,2021-10-22,Strength Building,5.0
8525,Player 6,2021-10-28,Strength Building,5.0
8526,Player 6,2021-10-29,Strength Building,5.0
8527,Player 6,2021-11-03,Strength Building,5.0
8528,Player 6,2021-11-04,Strength Building,5.0
8529,Player 6,2021-11-05,Strength Building,4.0
8530,Player 6,2021-11-10,Strength Building,10.0
8531,Player 6,2021-11-11,Strength Building,10.0
8532,Player 6,2021-11-12,Strength Building,10.0
8533,Player 6,2021-11-17,Strength Building,10.0
8534,Player 6,2021-11-18,Strength Building,10.0
8535,Player 6,2021-11-19,Strength Building,6.0
8536,Player 6,2021-11-24,Strength Building,6.0
8537,Player 6,2021-11-26,Strength Building,6.0
8538,Player 6,2021-12-01,Strength Building,6.0
8539,Player 6,2021-12-02,Strength Building,6.0
8540,Player 6,2021-12-03,Strength Building,5.0
8541,Player 6,2021-12-09,Strength Building,5.0
8542,Player 6,2021-12-10,Strength Building,6.0
8543,Player 6,2021-12-15,Strength Building,6.0
8544,Player 6,2021-12-16,Strength Building,6.0
8545,Player 6,2021-12-17,Strength Building,10.0
8546,Player 6,2021-12-23,Strength Building,10.0
8547,Player 6,2021-12-29,Strength Building,3.0
8548,Player 6,2021-12-30,Strength Building,10.0
8549,Player 6,2021-12-31,Strength Building,10.0
8550,Player 6,2022-01-03,Strength Building,7.0
8551,Player 6,2022-01-04,Strength Building,9.0
8552,Player 6,2022-01-05,Strength Building,7.0
8553,Player 6,2022-01-06,Strength Building,7.0
8554,Player 6,2022-01-07,Strength Building,10.0
8555,Player 6,2022-01-10,Strength Building,3.0
8556,Player 6,2022-01-11,Strength Building,5.0
8557,Player 6,2022-01-12,Strength Building,6.0
8558,Player 6,2022-01-13,Strength Building,5.0
8559,Player 6,2022-01-14,Strength Building,5.0
8560,Player 6,2022-01-17,Strength Building,4.0
8561,Player 6,2022-01-19,Strength Building,6.0
8562,Player 6,2022-01-20,Strength Building,6.0
8563,Player 6,2022-01-21,Strength Building,3.0
8564,Player 6,2022-01-25,Strength Building,3.0
8565,Player 6,2022-01-26,Strength Building,10.0
8566,Player 6,2022-01-27,Strength Building,4.0
8567,Player 6,2022-01-28,Strength Building,4.0
8568,Player 6,2022-01-31,Strength Building,4.0
8569,Player 6,2022-02-01,Strength Building,3.0
8570,Player 6,2022-02-02,Strength Building,7.0
8571,Player 6,2022-02-03,Strength Building,4.0
8572,Player 6,2022-02-07,Strength Building,6.0
8573,Player 6,2022-02-09,Strength Building,3.0
8574,Player 6,2022-02-10,Strength Building,3.0
8575,Player 6,2022-02-11,Strength Building,10.0
8576,Player 6,2022-02-15,Strength Building,4.0
8577,Player 6,2022-02-17,Strength Building,8.0
8578,Player 6,2022-02-18,Strength Building,8.0
8579,Player 6,2022-02-21,Strength Building,8.0
8580,Player 6,2022-02-22,Strength Building,7.0
8581,Player 6,2022-02-23,Strength Building,3.0
8582,Player 6,2022-02-24,Strength Building,10.0
8583,Player 6,2022-02-25,Strength Building,10.0
8584,Player 6,2022-02-28,Strength Building,5.0
8585,Player 6,2022-03-01,Strength Building,3.0
8586,Player 6,2022-03-02,Strength Building,10.0
8587,Player 6,2022-03-03,Strength Building,10.0
8588,Player 6,2022-03-04,Strength Building,5.0
8589,Player 6,2022-03-07,Strength Building,8.0
8590,Player 6,2022-03-08,Strength Building,8.0
8591,Player 6,2022-03-09,Strength Building,3.0
8592,Player 6,2022-03-10,Strength Building,8.0
8593,Player 6,2022-03-11,Strength Building,8.0
8594,Player 6,2022-03-14,Strength Building,3.0
8595,Player 6,2022-03-15,Strength Building,3.0
8596,Player 6,2022-03-16,Strength Building,5.0
8597,Player 6,2022-03-17,Strength Building,5.0
8598,Player 6,2022-03-18,Strength Building,5.0
8599,Player 6,2022-03-21,Strength Building,3.0
8600,Player 6,2022-03-22,Strength Building,6.0
8601,Player 6,2022-03-23,Strength Building,9.0
8602,Player 6,2022-03-24,Strength Building,9.0
8603,Player 6,2022-03-25,Strength Building,8.0
8604,Player 6,2022-03-29,Strength Building,8.0
8605,Player 6,2022-03-30,Strength Building,5.0
8606,Player 6,2022-03-31,Strength Building,7.0
8607,Player 6,2022-04-01,Strength Building,10.0
8608,Player 6,2022-04-04,Strength Building,10.0
8609,Player 6,2022-04-05,Strength Building,3.0
8610,Player 6,2022-04-06,Strength Building,4.0
8611,Player 6,2022-04-07,Strength Building,3.0
8612,Player 6,2022-04-08,Strength Building,3.0
8613,Player 6,2022-04-11,Strength Building,10.0
8614,Player 6,2022-04-12,Strength Building,3.0
8615,Player 6,2022-04-13,Strength Building,3.0
8616,Player 6,2022-04-14,Strength Building,10.0
8617,Player 6,2022-04-15,Strength Building,10.0
8618,Player 6,2022-04-18,Strength Building,9.0
8619,Player 6,2022-04-19,Strength Building,8.0
8620,Player 6,2022-04-20,Strength Building,6.0
8621,Player 6,2022-04-21,Strength Building,3.0
8622,Player 6,2022-04-22,Strength Building,10.0
8623,Player 6,2022-04-25,Strength Building,10.0
8624,Player 6,2022-04-26,Strength Building,10.0
8625,Player 6,2022-04-27,Strength Building,10.0
8626,Player 6,2022-04-28,Strength Building,5.0
8627,Player 6,2022-04-29,Strength Building,10.0
8628,Player 6,2022-05-02,Strength Building,4.0
8629,Player 6,2022-05-03,Strength Building,4.0
8630,Player 6,2022-05-04,Strength Building,5.0
8631,Player 6,2022-05-05,Strength Building,5.0
8632,Player 6,2022-05-06,Strength Building,6.0
8633,Player 6,2022-05-09,Strength Building,10.0
8634,Player 6,2022-05-10,Strength Building,7.0
8635,Player 6,2022-05-11,Strength Building,6.0
8636,Player 6,2022-05-12,Strength Building,3.0
8637,Player 6,2022-05-13,Strength Building,7.0
8638,Player 6,2022-05-16,Strength Building,6.0
8639,Player 6,2022-05-17,Strength Building,6.0
8640,Player 6,2022-05-18,Strength Building,10.0
8641,Player 6,2022-05-19,Strength Building,5.0
8642,Player 6,2022-05-20,Strength Building,5.0
8643,Player 6,2022-05-23,Strength Building,5.0
8644,Player 6,2022-05-24,Strength Building,5.0
8645,Player 6,2022-05-25,Strength Building,5.0
8646,Player 6,2022-05-26,Strength Building,5.0
8647,Player 6,2022-05-27,Strength Building,8.0
8648,Player 6,2022-05-30,Strength Building,3.0
8649,Player 6,2022-05-31,Strength Building,10.0
8650,Player 6,2022-06-01,Strength Building,10.0
8651,Player 6,2022-06-02,Strength Building,7.0
8652,Player 6,2022-06-03,Strength Building,8.0
8653,Player 6,2022-06-06,Strength Building,8.0
8654,Player 6,2022-06-07,Strength Building,8.0
8655,Player 6,2022-06-08,Strength Building,8.0
8656,Player 6,2022-06-09,Strength Building,8.0
8657,Player 6,2022-06-10,Strength Building,4.0
8658,Player 6,2022-06-13,Strength Building,6.0
8659,Player 6,2022-06-14,Strength Building,7.0
8660,Player 6,2022-06-15,Strength Building,8.0
8661,Player 6,2022-06-16,Strength Building,3.0
8662,Player 6,2022-06-17,Strength Building,4.0
8663,Player 6,2022-06-20,Strength Building,10.0
8664,Player 6,2022-06-21,Strength Building,4.0
8665,Player 6,2022-06-22,Strength Building,4.0
8666,Player 6,2022-06-23,Strength Building,8.0
8667,Player 6,2022-06-24,Strength Building,5.0
8668,Player 6,2022-06-27,Strength Building,4.0
8669,Player 6,2022-06-28,Strength Building,4.0
8670,Player 6,2022-06-29,Strength Building,4.0
8671,Player 6,2022-06-30,Strength Building,5.0
8672,Player 6,2022-07-01,Strength Building,10.0
8673,Player 6,2022-07-04,Strength Building,10.0
8674,Player 6,2022-07-05,Strength Building,9.0
8675,Player 6,2022-07-06,Strength Building,4.0
8676,Player 6,2022-07-07,Strength Building,6.0
8677,Player 6,2022-07-08,Strength Building,6.0
8678,Player 6,2022-07-11,Strength Building,6.0
8679,Player 6,2022-07-12,Strength Building,10.0
8680,Player 6,2022-07-13,Strength Building,10.0
8681,Player 6,2022-07-14,Strength Building,5.0
8682,Player 6,2022-07-15,Strength Building,5.0
8683,Player 6,2022-07-18,Strength Building,7.0
8684,Player 6,2022-07-19,Strength Building,8.0
8685,Player 6,2022-07-20,Strength Building,8.0
8686,Player 6,2022-07-21,Strength Building,6.0
8687,Player 6,2022-07-22,Strength Building,4.0
8688,Player 6,2022-07-25,Strength Building,5.0
8689,Player 6,2022-07-26,Strength Building,8.0
8690,Player 6,2022-07-27,Strength Building,8.0
8691,Player 6,2022-07-28,Strength Building,8.0
8692,Player 6,2022-07-29,Strength Building,6.0
8693,Player 7,2021-08-02,Strength Building,6.0
8694,Player 7,2021-08-05,Strength Building,4.0
8695,Player 7,2021-08-06,Strength Building,4.0
8696,Player 7,2021-08-10,Strength Building,9.0
8697,Player 7,2021-08-11,Strength Building,9.0
8698,Player 7,2021-08-12,Strength Building,9.0
8699,Player 7,2021-08-16,Strength Building,8.0
8700,Player 7,2021-08-17,Strength Building,10.0
8701,Player 7,2021-08-19,Strength Building,10.0
8702,Player 7,2021-08-20,Strength Building,10.0
8703,Player 7,2021-08-23,Strength Building,10.0
8704,Player 7,2021-08-24,Strength Building,10.0
8705,Player 7,2021-08-26,Strength Building,9.0
8706,Player 7,2021-08-27,Strength Building,3.0
8707,Player 7,2021-08-30,Strength Building,3.0
8708,Player 7,2021-09-02,Strength Building,3.0
8709,Player 7,2021-09-06,Strength Building,9.0
8710,Player 7,2021-09-08,Strength Building,3.0
8711,Player 7,2021-09-09,Strength Building,3.0
8712,Player 7,2021-09-10,Strength Building,3.0
8713,Player 7,2021-09-13,Strength Building,6.0
8714,Player 7,2021-09-14,Strength Building,5.0
8715,Player 7,2021-09-15,Strength Building,5.0
8716,Player 7,2021-09-16,Strength Building,5.0
8717,Player 7,2021-09-17,Strength Building,5.0
8718,Player 7,2021-09-22,Strength Building,5.0
8719,Player 7,2021-09-23,Strength Building,5.0
8720,Player 7,2021-09-27,Strength Building,5.0
8721,Player 7,2021-09-30,Strength Building,6.0
8722,Player 7,2021-10-01,Strength Building,6.0
8723,Player 7,2021-10-08,Strength Building,6.0
8724,Player 7,2021-10-13,Strength Building,6.0
8725,Player 7,2021-10-14,Strength Building,10.0
8726,Player 7,2021-10-20,Strength Building,10.0
8727,Player 7,2021-10-21,Strength Building,10.0
8728,Player 7,2021-10-22,Strength Building,7.0
8729,Player 7,2021-10-28,Strength Building,10.0
8730,Player 7,2021-10-29,Strength Building,8.0
8731,Player 7,2021-11-03,Strength Building,6.0
8732,Player 7,2021-11-11,Strength Building,10.0
8733,Player 7,2021-11-17,Strength Building,10.0
8734,Player 7,2021-11-18,Strength Building,5.0
8735,Player 7,2021-11-19,Strength Building,5.0
8736,Player 7,2021-11-24,Strength Building,4.0
8737,Player 7,2021-11-25,Strength Building,4.0
8738,Player 7,2021-11-26,Strength Building,4.0
8739,Player 7,2021-12-01,Strength Building,4.0
8740,Player 7,2021-12-02,Strength Building,6.0
8741,Player 7,2021-12-03,Strength Building,10.0
8742,Player 7,2021-12-09,Strength Building,4.0
8743,Player 7,2021-12-10,Strength Building,10.0
8744,Player 7,2021-12-15,Strength Building,10.0
8745,Player 7,2021-12-16,Strength Building,5.0
8746,Player 7,2021-12-17,Strength Building,9.0
8747,Player 7,2021-12-22,Strength Building,5.0
8748,Player 7,2021-12-24,Strength Building,5.0
8749,Player 7,2021-12-29,Strength Building,5.0
8750,Player 7,2021-12-30,Strength Building,5.0
8751,Player 7,2022-01-03,Strength Building,4.0
8752,Player 7,2022-01-05,Strength Building,3.0
8753,Player 7,2022-01-06,Strength Building,4.0
8754,Player 7,2022-01-07,Strength Building,4.0
8755,Player 7,2022-01-11,Strength Building,9.0
8756,Player 7,2022-01-12,Strength Building,9.0
8757,Player 7,2022-01-13,Strength Building,5.0
8758,Player 7,2022-01-14,Strength Building,6.0
8759,Player 7,2022-01-17,Strength Building,8.0
8760,Player 7,2022-01-18,Strength Building,10.0
8761,Player 7,2022-01-20,Strength Building,10.0
8762,Player 7,2022-01-21,Strength Building,10.0
8763,Player 7,2022-01-24,Strength Building,10.0
8764,Player 7,2022-01-25,Strength Building,5.0
8765,Player 7,2022-01-26,Strength Building,7.0
8766,Player 7,2022-01-27,Strength Building,9.0
8767,Player 7,2022-01-28,Strength Building,3.0
8768,Player 7,2022-01-31,Strength Building,6.0
8769,Player 7,2022-02-01,Strength Building,10.0
8770,Player 7,2022-02-02,Strength Building,4.0
8771,Player 7,2022-02-03,Strength Building,4.0
8772,Player 7,2022-02-04,Strength Building,4.0
8773,Player 7,2022-02-07,Strength Building,9.0
8774,Player 7,2022-02-08,Strength Building,3.0
8775,Player 7,2022-02-09,Strength Building,3.0
8776,Player 7,2022-02-10,Strength Building,4.0
8777,Player 7,2022-02-11,Strength Building,4.0
8778,Player 7,2022-02-14,Strength Building,6.0
8779,Player 7,2022-02-15,Strength Building,5.0
8780,Player 7,2022-02-16,Strength Building,10.0
8781,Player 7,2022-02-17,Strength Building,10.0
8782,Player 7,2022-02-18,Strength Building,10.0
8783,Player 7,2022-02-21,Strength Building,5.0
8784,Player 7,2022-02-23,Strength Building,4.0
8785,Player 7,2022-02-24,Strength Building,4.0
8786,Player 7,2022-02-25,Strength Building,3.0
8787,Player 7,2022-02-28,Strength Building,6.0
8788,Player 7,2022-03-01,Strength Building,6.0
8789,Player 7,2022-03-02,Strength Building,6.0
8790,Player 7,2022-03-03,Strength Building,3.0
8791,Player 7,2022-03-04,Strength Building,3.0
8792,Player 7,2022-03-07,Strength Building,3.0
8793,Player 7,2022-03-08,Strength Building,3.0
8794,Player 7,2022-03-09,Strength Building,3.0
8795,Player 7,2022-03-10,Strength Building,4.0
8796,Player 7,2022-03-11,Strength Building,4.0
8797,Player 7,2022-03-14,Strength Building,4.0
8798,Player 7,2022-03-15,Strength Building,10.0
8799,Player 7,2022-03-17,Strength Building,5.0
8800,Player 7,2022-03-18,Strength Building,6.0
8801,Player 7,2022-03-21,Strength Building,4.0
8802,Player 7,2022-03-22,Strength Building,4.0
